comune,comune_codice_istat,stemma_araldica,stemma,nome_file,comune_codice_istat,comune_codice_istat,est
Oderzo,026051,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Oderzo-Stemma.png?fit=195%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Oderzo-Stemma.png,Oderzo-Stemma.png,026051,026051,png
Ormelle,026052,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ormelle-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ormelle-Stemma.png,Ormelle-Stemma.png,026052,026052,png
Orsago,026053,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Orsago-Stemma.png?fit=272%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Orsago-Stemma.png,Orsago-Stemma.png,026053,026053,png
Paese,026055,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Paese_Italia-Stemma.png?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Paese_Italia-Stemma.png,Paese_Italia-Stemma.png,026055,026055,png
Pederobba,026056,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pederobba-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Pederobba-Stemma.png,Pederobba-Stemma.png,026056,026056,png
Pieve di Soligo,026057,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Pieve-di-Soligo.jpg?fit=237%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Pieve-di-Soligo.jpg,Pieve-di-Soligo.jpg,026057,026057,jpg
Ponte di Piave,026058,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ponte_di_Piave-Stemma.png?fit=255%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ponte_di_Piave-Stemma.png,Ponte_di_Piave-Stemma.png,026058,026058,png
Ponzano Veneto,026059,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Ponzano_Veneto-Stemma.png?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Ponzano_Veneto-Stemma.png,Ponzano_Veneto-Stemma.png,026059,026059,png
Portobuffolè,026060,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Portobuffolé.jpg?fit=185%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Portobuffolé.jpg,Portobuffolé.jpg,026060,026060,jpg
Possagno,026061,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Possagno-Stemma.png?fit=224%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Possagno-Stemma.png,Possagno-Stemma.png,026061,026061,png
Povegliano,026062,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Povegliano-Stemma.png?fit=213%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Povegliano-Stemma.png,Povegliano-Stemma.png,026062,026062,png
Preganziol,026063,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Preganziol-Stemma.png?fit=244%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Preganziol-Stemma.png,Preganziol-Stemma.png,026063,026063,png
Quinto di Treviso,026064,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Quinto_di_Treviso-Stemma.png?fit=251%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Quinto_di_Treviso-Stemma.png,Quinto_di_Treviso-Stemma.png,026064,026064,png
Refrontolo,026065,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Refrontolo.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Refrontolo.jpg,Refrontolo.jpg,026065,026065,jpg
Resana,026066,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/resana4.gif?fit=218%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/resana4.gif,resana4.gif,026066,026066,gif
Revine Lago,026067,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Revine_Lago-Stemma.png?fit=295%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Revine_Lago-Stemma.png,Revine_Lago-Stemma.png,026067,026067,png
Riese Pio X,026068,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Riese-Pio-X.jpg?fit=250%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Riese-Pio-X.jpg,Riese-Pio-X.jpg,026068,026068,jpg
Roncade,026069,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Roncade_Stemma.jpg?fit=261%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Roncade_Stemma.jpg,Roncade_Stemma.jpg,026069,026069,jpg
Salgareda,026070,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Salgareda.jpg?fit=218%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Salgareda.jpg,Salgareda.jpg,026070,026070,jpg
San Biagio di Callalta,026071,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Biagio_di_Callalta-Stemma.png?fit=231%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Biagio_di_Callalta-Stemma.png,San_Biagio_di_Callalta-Stemma.png,026071,026071,png
San Fior,026072,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Fior-Stemma.png?fit=205%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Fior-Stemma.png,San_Fior-Stemma.png,026072,026072,png
San Pietro di Feletto,026073,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2021/08/San-Pietro-di-Feletto.jpg?fit=282%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San-Pietro-di-Feletto.jpg,San-Pietro-di-Feletto.jpg,026073,026073,jpg
San Polo di Piave,026074,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Polo_di_Piave-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Polo_di_Piave-Stemma.png,San_Polo_di_Piave-Stemma.png,026074,026074,png
Santa Lucia di Piave,026075,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Santa-Lucia-di-Piave.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Santa-Lucia-di-Piave.jpg,Santa-Lucia-di-Piave.jpg,026075,026075,jpg
San Vendemiano,026076,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Vendemiano-Stemma.png?fit=201%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Vendemiano-Stemma.png,San_Vendemiano-Stemma.png,026076,026076,png
San Zenone degli Ezzelini,026077,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Zenone_degli_Ezzelini-Stemma.png?fit=216%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Zenone_degli_Ezzelini-Stemma.png,San_Zenone_degli_Ezzelini-Stemma.png,026077,026077,png
Sarmede,026078,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Sarmede-Stemma.png?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sarmede-Stemma.png,Sarmede-Stemma.png,026078,026078,png
Segusino,026079,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Segusino-Stemma.png?fit=234%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Segusino-Stemma.png,Segusino-Stemma.png,026079,026079,png
Sernaglia della Battaglia,026080,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/Sernaglia-della-Battaglia.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Sernaglia-della-Battaglia.jpg,Sernaglia-della-Battaglia.jpg,026080,026080,jpg
Silea,026081,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Silea-Stemma.png?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Silea-Stemma.png,Silea-Stemma.png,026081,026081,png
Spresiano,026082,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Spresiano-Stemma.png?fit=267%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Spresiano-Stemma.png,Spresiano-Stemma.png,026082,026082,png
Susegana,026083,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Susegana.jpg?fit=203%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Susegana.jpg,Susegana.jpg,026083,026083,jpg
Tarzo,026084,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Tarzo.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Tarzo.jpg,Tarzo.jpg,026084,026084,jpg
Trevignano,026085,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Trevignano-Stemma.png?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Trevignano-Stemma.png,Trevignano-Stemma.png,026085,026085,png
Treviso,026086,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Treviso-Stemma.png?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Treviso-Stemma.png,Treviso-Stemma.png,026086,026086,png
Valdobbiadene,026087,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Valdobbiadene-Stemma.png?fit=256%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Valdobbiadene-Stemma.png,Valdobbiadene-Stemma.png,026087,026087,png
Vazzola,026088,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Vazzola-Stemma.png?fit=228%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Vazzola-Stemma.png,Vazzola-Stemma.png,026088,026088,png
Vedelago,026089,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Vedelago.jpg?fit=172%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Vedelago.jpg,Vedelago.jpg,026089,026089,jpg
Vidor,026090,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Vidor.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Vidor.jpg,Vidor.jpg,026090,026090,jpg
Villorba,026091,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Villorba.jpg?fit=226%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Villorba.jpg,Villorba.jpg,026091,026091,jpg
Vittorio Veneto,026092,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2017/11/Vittorio-Veneto.jpg?fit=220%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Vittorio-Veneto.jpg,Vittorio-Veneto.jpg,026092,026092,jpg
Volpago del Montello,026093,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Volpago_del_Montello-Stemma.png?fit=177%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Volpago_del_Montello-Stemma.png,Volpago_del_Montello-Stemma.png,026093,026093,png
Zenson di Piave,026094,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zenson_di_Piave-Stemma.png?fit=158%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Zenson_di_Piave-Stemma.png,Zenson_di_Piave-Stemma.png,026094,026094,png
Zero Branco,026095,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Zero_Branco-Stemma.png?fit=201%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Zero_Branco-Stemma.png,Zero_Branco-Stemma.png,026095,026095,png
Pieve del Grappa,026096,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2020/09/Pieve-del-Grappa.jpg?fit=236%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Pieve-del-Grappa.jpg,Pieve-del-Grappa.jpg,026096,026096,jpg
Annone Veneto,027001,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Annone-Veneto.jpg?fit=234%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Annone-Veneto.jpg,Annone-Veneto.jpg,027001,027001,jpg
Campagna Lupia,027002,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/campagnalupia.jpg?fit=235%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/campagnalupia.jpg,campagnalupia.jpg,027002,027002,jpg
Campolongo Maggiore,027003,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/campolongomaggiore.jpg?fit=241%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/campolongomaggiore.jpg,campolongomaggiore.jpg,027003,027003,jpg
Camponogara,027004,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/camponogara.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/camponogara.jpg,camponogara.jpg,027004,027004,jpg
Caorle,027005,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/caorle.jpg?fit=210%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/caorle.jpg,caorle.jpg,027005,027005,jpg
Cavarzere,027006,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cavarzere.jpg?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/cavarzere.jpg,cavarzere.jpg,027006,027006,jpg
Ceggia,027007,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/ceggia.jpg?fit=233%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/ceggia.jpg,ceggia.jpg,027007,027007,jpg
Chioggia,027008,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/chioggia.jpg?fit=220%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/chioggia.jpg,chioggia.jpg,027008,027008,jpg
Cinto Caomaggiore,027009,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cintocaomaggiore.jpg?fit=248%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/cintocaomaggiore.jpg,cintocaomaggiore.jpg,027009,027009,jpg
Cona,027010,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/cona.jpg?fit=235%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/cona.jpg,cona.jpg,027010,027010,jpg
Concordia Sagittaria,027011,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/concordiasagittaria.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/concordiasagittaria.jpg,concordiasagittaria.jpg,027011,027011,jpg
Dolo,027012,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/dolo.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/dolo.jpg,dolo.jpg,027012,027012,jpg
Eraclea,027013,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/eraclea.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/eraclea.jpg,eraclea.jpg,027013,027013,jpg
Fiesso d'Artico,027014,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/fiessodartico.jpg?fit=259%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/fiessodartico.jpg,fiessodartico.jpg,027014,027014,jpg
Fossalta di Piave,027015,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/fossaltadipiave.jpg?fit=236%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/fossaltadipiave.jpg,fossaltadipiave.jpg,027015,027015,jpg
Fossalta di Portogruaro,027016,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/fossaltadiportogruaro.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/fossaltadiportogruaro.jpg,fossaltadiportogruaro.jpg,027016,027016,jpg
Fossò,027017,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/fosso.jpg?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/fosso.jpg,fosso.jpg,027017,027017,jpg
Gruaro,027018,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/gruaro.jpg?fit=255%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/gruaro.jpg,gruaro.jpg,027018,027018,jpg
Jesolo,027019,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/05/jesolo.jpg?fit=220%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/jesolo.jpg,jesolo.jpg,027019,027019,jpg
Marcon,027020,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/marcon.png?fit=230%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/marcon.png,marcon.png,027020,027020,png
Martellago,027021,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/martellago.gif?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/martellago.gif,martellago.gif,027021,027021,gif
Meolo,027022,https://i0.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/meolo.jpg?fit=250%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/meolo.jpg,meolo.jpg,027022,027022,jpg
Mira,027023,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Mira.jpg?fit=289%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Mira.jpg,Mira.jpg,027023,027023,jpg
Mirano,027024,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/mirano.jpg?fit=216%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/mirano.jpg,mirano.jpg,027024,027024,jpg
Musile di Piave,027025,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2019/08/Musile-di-Piave.jpg?fit=215%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Musile-di-Piave.jpg,Musile-di-Piave.jpg,027025,027025,jpg
Noale,027026,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/noale.gif?fit=227%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/noale.gif,noale.gif,027026,027026,gif
Noventa di Piave,027027,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/noventadipiave.gif?fit=235%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/noventadipiave.gif,noventadipiave.gif,027027,027027,gif
Pianiga,027028,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/pianiga.jpg?fit=268%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/pianiga.jpg,pianiga.jpg,027028,027028,jpg
Portogruaro,027029,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/portogruaro.gif?fit=229%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/portogruaro.gif,portogruaro.gif,027029,027029,gif
Pramaggiore,027030,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/pramaggiore.png?fit=253%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/pramaggiore.png,pramaggiore.png,027030,027030,png
Quarto d'Altino,027031,https://i1.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/quartodaltino.jpg?fit=256%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/quartodaltino.jpg,quartodaltino.jpg,027031,027031,jpg
Salzano,027032,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/Salzano-Stemma.png?fit=228%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/Salzano-Stemma.png,Salzano-Stemma.png,027032,027032,png
San Donà di Piave,027033,https://i2.wp.com/www.araldicacivica.it/wp-content/uploads/2016/04/San_Donà_di_Piave-Stemma.png?fit=220%2C300&ssl=1,https://raw.githubusercontent.com/opendatasicilia/OpenDataSicilia-per-il-Coronavirus/main/docs/info_covid/Stemma_comuni_Italia/comuni/San_Donà_di_Piave-Stemma.png,San_Donà_di_Piave-Stemma.png,027033,027033,png
